year,month,date,ndvi,precipitation_mm,temp_mean_c,temp_max_c,temp_min_c,precip_3month,precip_6month,ndvi_3month_avg,precip_3month_avg,precip_lag1,ndvi_lag1,vci,precip_anomaly,drought_label,drought_category,season
2018.0,9.0,2018-09,0.4528708010906239,272.40091112652624,26.508875418795586,27.78201338433664,24.88140947064824,721.7267446849816,1146.887051515096,0.4501866560314582,240.57558156166053,193.3028669208835,0.41454584084266316,31.91165584009181,-1.7921442222721364,2,Moderate Drought,Rainy Season
2018.0,10.0,2018-10,0.4441635315999001,221.0962560618538,26.703787659256736,28.07116816564298,24.966093803516774,686.8000341092636,1326.682001942275,0.43719339117772904,228.93334470308787,272.40091112652624,0.4528708010906239,28.505928537846813,-27.625686011913864,3,Severe Drought,Rainy Season
2018.0,11.0,2018-11,0.482539347684143,118.97514888026566,26.906284082764653,28.111907151457473,24.254396627308314,612.4723160686457,1253.335046589925,0.4598578934582223,204.15743868954857,221.0962560618538,0.4441635315999001,43.516095011191425,-32.40010828068092,2,Moderate Drought,Rainy Season
2018.0,12.0,2018-12,0.5803652396649516,68.59785431652438,26.74810703471386,27.59104505722972,24.863794385053875,408.6692592586438,1130.3960039436254,0.5023560396496648,136.22308641954794,118.97514888026566,0.482539347684143,81.77933144144625,-11.349075029531168,0,No Drought,Dry Season
2019.0,1.0,2019-01,0.6403137269934853,20.337180561672383,25.930935671078906,26.871228957399424,22.400471930161423,207.91018375846244,894.710217867726,0.5677394381141933,69.30339458615414,68.59785431652438,0.5803652396649516,100.0,23.837818332033088,0,No Drought,Dry Season
2019.0,2.0,2019-02,0.5546599850319769,0.7005130966054699,27.069548435583787,28.15540761073663,26.264891554588125,89.63554797480222,702.107864043448,0.5917796505634713,29.87851599160074,20.337180561672383,0.6403137269934853,68.16201308059635,-89.22676783159761,1,Light Drought,Dry Season
2019.0,3.0,2019-03,0.482550899112952,9.177104459970641,28.357163261819412,29.676720461081967,26.259658573141355,30.214798118248495,438.8840573768923,0.5591748703794713,10.071599372749498,0.7005130966054699,0.5546599850319769,41.3586524604407,-8.731372885277938,3,Severe Drought,Dry Season
2019.0,4.0,2019-04,0.504034006687163,39.688826077889175,29.510892208614848,30.864628102406922,27.53497714191233,49.56644363446529,257.47662739292775,0.5137482969440307,16.522147878155096,9.177104459970641,0.482550899112952,49.34404670326599,-2.6878587392213706,1,Light Drought,Dry Season
2019.0,5.0,2019-05,0.5145091667367055,185.2310891836206,28.50927919867709,30.48330630569744,27.29207108468896,234.09701972148045,323.7325676962827,0.5003646908456069,78.03233990716015,39.688826077889175,0.504034006687163,53.23772374525522,-0.6700432808807244,1,Light Drought,Rainy Season
2019.0,6.0,2019-06,0.5600611731600501,263.2553805558278,27.540279821232478,28.774070752786102,26.180654367804184,488.1752958173376,518.390093935586,0.5262014488613063,162.7250986057792,185.2310891836206,0.5145091667367055,70.16966567151422,21.83526463932655,0,No Drought,Rainy Season
2019.0,7.0,2019-07,0.5153936413448712,212.62782481582718,27.276865261539722,28.311099018141768,25.58864880675472,661.1142945552756,710.680738189741,0.5299879937472091,220.3714315184252,263.2553805558278,0.5600611731600501,53.56648802759067,-9.978734644933175,1,Light Drought,Rainy Season
2019.0,8.0,2019-08,0.49895219087741893,264.39674981403965,26.85318775639898,28.273414518773865,25.60834191347184,740.2799551856947,974.3769749071752,0.5248023351274468,246.75998506189822,212.62782481582718,0.5153936413448712,47.455106633955765,24.172280983366925,1,Light Drought,Rainy Season
2019.0,9.0,2019-09,0.4405972732125111,204.87376645911834,26.737847687241672,28.587875101249175,25.084667684882508,681.8983410889853,1170.073636906323,0.48498103514493374,227.29944702966176,264.39674981403965,0.49895219087741893,25.764249203195437,-22.063358956610767,3,Severe Drought,Rainy Season
2019.0,10.0,2019-10,0.4773111837470279,214.63887627533452,26.891176037798676,27.877294821185487,25.871079642107354,683.9093925484925,1345.0236871037682,0.4722868826123194,227.96979751616416,204.87376645911834,0.4405972732125111,39.41102022089819,-25.29615979360435,2,Moderate Drought,Rainy Season
2019.0,11.0,2019-11,0.5319809096749527,125.04507855540902,26.45062618369199,27.58998247183207,24.714930325370155,544.5577212898619,1284.8376764755565,0.48329645554483064,181.51924042995395,214.63887627533452,0.4773111837470279,59.73207075670363,-24.584518187294066,1,Light Drought,Rainy Season
2019.0,12.0,2019-12,0.6093694653840027,11.537096306681573,26.131213165193742,27.509968195778384,24.07568070556226,351.2210511374251,1033.1193922264101,0.5395538529353278,117.07368371247503,125.04507855540902,0.5319809096749527,88.4978405637427,-82.03258242390233,0,No Drought,Dry Season
2020.0,1.0,2020-01,0.6174036423466749,5.633965641099106,26.845357825740567,27.806525069634354,25.72558313829422,142.2161405031897,826.1255330516822,0.5862513391352101,47.4053801677299,11.537096306681573,0.6093694653840027,91.484190198773,-61.475455391053266,0,No Drought,Dry Season
2020.0,2.0,2020-02,0.5266718549286468,1.0626440708059455,26.984596073184072,28.200976812170197,25.40631183820539,18.233706018586624,562.7914273084485,0.5844816542197748,6.077902006195541,5.633965641099106,0.6174036423466749,57.75866467196719,-81.00973656217468,4,Extreme Drought,Dry Season
2020.0,3.0,2020-03,0.44390700448017,12.391081506442056,28.50552723109778,29.543728213796303,27.678489989803467,19.087691218347107,370.3087423557722,0.5293275005851639,6.362563739449036,1.0626440708059455,0.5266718549286468,26.994495289277936,18.63866585169511,3,Severe Drought,Dry Season
2020.0,4.0,2020-04,0.4688677901628943,63.447380564729045,28.776441363899306,29.96619084377461,26.683290519895763,76.90110614197705,219.11724664516674,0.479815549857237,25.633702047325684,12.391081506442056,0.44390700448017,36.27256242173015,42.37961896835617,2,Moderate Drought,Dry Season
2020.0,5.0,2020-05,0.493927511545252,100.85773876990369,29.550526629039048,30.876751238889344,27.810004253439676,176.69620084107478,194.92990685966143,0.4689007687294388,58.8987336136916,63.447380564729045,0.4688677901628943,45.587404520910674,-41.4333246539436,1,Light Drought,Rainy Season
2020.0,6.0,2020-06,0.503002144772492,283.1961974729269,27.205430448833095,28.685420662986296,25.528864589915838,447.5013168075596,466.5890080259067,0.4885991488268795,149.16710560251985,100.85773876990369,0.493927511545252,48.96049771416649,24.612344749279696,1,Light Drought,Rainy Season
2020.0,7.0,2020-07,0.544687497732748,201.77200515551394,27.099362662756135,28.09656547534837,25.817845252304583,585.8259413983445,662.7270475403217,0.5138723846834974,195.27531379944818,283.1961974729269,0.503002144772492,64.45518238160075,-12.448059660172921,0,No Drought,Rainy Season
2020.0,8.0,2020-08,0.522712948556681,202.1262555658889,27.27210953508001,28.70766870248162,25.979819754527156,687.0944581943297,863.7906590354046,0.5234675303539738,229.03148606477657,201.77200515551394,0.544687497732748,56.287116478049036,-4.2632664120940476,1,Light Drought,Rainy Season
2020.0,9.0,2020-09,0.4028847434467771,357.41661518624403,26.962403571156713,28.446037950386234,25.14989863793264,761.3148759076469,1208.8161927152064,0.49009506324540203,253.77162530254896,202.1262555658889,0.522712948556681,11.746285692405301,28.276610626072202,4,Extreme Drought,Rainy Season
2020.0,10.0,2020-10,0.4134215604680026,428.5713871758257,26.107900148861773,27.579091220738594,24.79590043759872,988.1142579279585,1573.9401993263032,0.44633975082382027,329.3714193093195,357.41661518624403,0.4028847434467771,15.662880984233684,37.86562255307216,3,Severe Drought,Rainy Season
2020.0,11.0,2020-11,0.4619637347290788,121.31794157384317,26.607008330757075,27.572630310150636,24.34086219136379,907.3059439359129,1594.4004021302426,0.4260900128812862,302.4353146453043,428.5713871758257,0.4134215604680026,33.70628543769091,-23.40709521458462,2,Moderate Drought,Rainy Season
2020.0,12.0,2020-12,0.4995477161059297,64.15963783577281,25.858670909965994,26.921730004755105,23.549896474831225,614.0489665854417,1375.3638424930884,0.4583110037676703,204.6829888618139,121.31794157384317,0.4619637347290788,47.67646677539618,-0.06693987908512233,1,Light Drought,Dry Season
2021.0,1.0,2021-01,0.6170504258651415,8.160486488045297,25.30217505527127,26.633096078248172,23.219385962044267,193.63806589766128,1181.75232382562,0.5261872922333833,64.54602196588709,64.15963783577281,0.4995477161059297,91.35289760768187,-40.438509484621946,0,No Drought,Dry Season
2021.0,2.0,2021-02,0.6004453154499108,7.5822764290173685,25.851582082093437,27.305757453171104,24.38838358457372,79.90240075283548,987.2083446887483,0.5723478191403273,26.63413358427849,8.160486488045297,0.6170504258651415,85.18068287323457,28.960735287729953,2,Moderate Drought,Dry Season
2021.0,3.0,2021-03,0.4949129435755185,10.66959650243028,28.01354256479088,29.35461072008831,26.84688332941561,26.412359419492947,640.4613260049346,0.5708028949635235,8.80411980649765,7.5822764290173685,0.6004453154499108,45.95369525580566,1.842557451864066,3,Severe Drought,Dry Season
